"state","first_infection","iso_code","country","region","Outbreak_id","Latitude","Longitude","Outbreak_start_date","level3_name","level2_name","level1_name"
"South Carolina",2021-12-30,"CAN","Canada","Americas","ob_94254","47.56","-52.72",2021-12-09,"St. John's","Division No. 1","Newfoundland and Labrador"
"South Carolina",2021-12-30,"CAN","Canada","Americas","ob_94254","47.56","-52.72",2021-12-09,"St. John's","Division No. 1","Newfoundland and Labrador"
"South Carolina",2021-12-30,"CAN","Canada","Americas","ob_94254","47.56","-52.72",2021-12-09,"St. John's","Division No. 1","Newfoundland and Labrador"
"South Carolina",2021-12-30,"CAN","Canada","Americas","ob_94254","47.56","-52.72",2021-12-09,"St. John's","Division No. 1","Newfoundland and Labrador"
"South Carolina",2021-12-30,"CAN","Canada","Americas","ob_94254","47.56","-52.72",2021-12-09,"St. John's","Division No. 1","Newfoundland and Labrador"
"South Carolina",2021-12-30,"CAN","Canada","Americas","ob_94254","47.56","-52.72",2021-12-09,"St. John's","Division No. 1","Newfoundland and Labrador"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_94554","39.377532","-9.151074",2021-12-22,"Óbidos (Santa Maria)","Óbidos","Leiria"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_94738","39.498699","-8.351279",2021-12-28,"Praia Do Ribatejo","Vila Nova da Barquinha","Santarém"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_94883","38.028361","-8.696194",2022-01-01,"Santiago Do Cacém","Santiago do Cacém","Setúbal"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_94970","39.246206","-8.585786",2021-12-30,"Alpiarça","Alpiarça","Santarém"
"North Carolina",2022-01-20,"CAN","Canada","Americas","ob_95205","47.5473","-52.7808",2021-12-31,"St. John's","Division No. 1","Newfoundland and Labrador"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_95444","39.457489","-8.431465",2022-01-10,"Vila Nova Da Barquinha","Vila Nova da Barquinha","Santarém"
"North Carolina",2022-01-20,"USA","United States of America","Americas","ob_95459","32.596","-80.459",2021-12-30,NA,"Colleton","South Carolina"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_95611","39.44223","-8.312721",2022-01-13,"Santa Margarida Da Coutada","Constância","Santarém"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_95717","38.07978","-8.78044",2022-01-15,"Santo André","Santiago do Cacém","Setúbal"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_95957","39.37379","-9.339604",2022-01-10,"Ferrel","Peniche","Leiria"
"North Carolina",2022-01-20,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"North Carolina",2022-01-20,"USA","United States of America","Americas","ob_95459","32.596","-80.459",2021-12-30,NA,"Colleton","South Carolina"
"North Carolina",2022-01-20,"CAN","Canada","Americas","ob_95205","47.5473","-52.7808",2021-12-31,"St. John's","Division No. 1","Newfoundland and Labrador"
"North Carolina",2022-01-20,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"North Carolina",2022-01-20,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"North Carolina",2022-01-20,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"North Carolina",2022-01-20,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"North Carolina",2022-01-20,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"North Carolina",2022-01-20,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_95611","39.44223","-8.312721",2022-01-13,"Santa Margarida Da Coutada","Constância","Santarém"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_94554","39.377532","-9.151074",2021-12-22,"Óbidos (Santa Maria)","Óbidos","Leiria"
"North Carolina",2022-01-20,"PRT","Portugal","Europe","ob_94738","39.498699","-8.351279",2021-12-28,"Praia Do Ribatejo","Vila Nova da Barquinha","Santarém"
"North Carolina",2022-01-20,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_95171","35.673934","126.900581",2022-01-06,NA,"Jeongeup","Jeollabuk-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96231","34.792559","126.603072",2022-01-14,NA,"Yeongam","Jeollanam-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96232","36.9373","127.4186",2022-01-21,NA,"Jincheon","Chungcheongbuk-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96234","37.086456","126.880836",2022-01-21,NA,"Hwaseong","Gyeonggi-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96235","37.172477","126.854632",2022-01-21,NA,"Hwaseong","Gyeonggi-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96236","36.736827","127.127785",2022-01-23,NA,"Cheonan","Chungcheongnam-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96237","35.6894","126.6954",2022-01-25,NA,"Buan","Jeollabuk-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96276","36.8091","126.9743",2022-01-13,NA,"Asan","Chungcheongnam-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96277","35.9081","126.9996",2022-01-17,NA,"Iksan","Jeollabuk-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96278","35.9087","126.9998",2022-01-18,NA,"Iksan","Jeollabuk-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96279","35.896111","126.988333",2022-01-18,NA,"Gimje","Jeollabuk-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96280","38.266872","127.288767",2022-01-21,NA,"Cheorwon","Gangwon-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96281","35.9101","127.0254",2022-01-19,NA,"Iksan","Jeollabuk-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_96282","36.9676","127.137",2022-01-25,NA,"Ansoeng","Gyeonggi-do"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96387","44.76","-63.3",2022-01-23,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Virginia",2022-02-01,"USA","United States of America","Americas","ob_96626","35.393","-76.328",2022-01-20,NA,"Hyde","North Carolina"
"Virginia",2022-02-01,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Virginia",2022-02-01,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Virginia",2022-02-01,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_97161","35.222351","128.874395",2022-01-25,NA,"Gimhae","Gyeongsangnam-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_97163","35.220096","128.874945",2022-01-27,NA,"Gimhae","Gyeongsangnam-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_97164","38.263111","127.283286",2022-01-28,NA,"Cheorwon","Gangwon-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_97167","37.08261","126.88595",2022-01-26,NA,"Hwaseong","Gyeonggi-do"
"Virginia",2022-02-01,"KOR","Korea (Rep. of)","Asia","ob_97168","37.122976","126.998688",2022-01-25,NA,"Hwaseong","Gyeonggi-do"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96387","44.76","-63.3",2022-01-23,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"USA","United States of America","Americas","ob_96626","35.393","-76.328",2022-01-20,NA,"Hyde","North Carolina"
"Virginia",2022-02-01,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98165","49.58","-57.92",2022-01-18,"Rocky Harbour","Division No. 9","Newfoundland and Labrador"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96387","44.76","-63.3",2022-01-23,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98165","49.58","-57.92",2022-01-18,"Rocky Harbour","Division No. 9","Newfoundland and Labrador"
"Virginia",2022-02-01,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96387","44.76","-63.3",2022-01-23,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Maryland",2022-02-02,"USA","United States of America","Americas","ob_96626","35.393","-76.328",2022-01-20,NA,"Hyde","North Carolina"
"Maryland",2022-02-02,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Maryland",2022-02-02,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Maryland",2022-02-02,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96387","44.76","-63.3",2022-01-23,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"USA","United States of America","Americas","ob_96626","35.393","-76.328",2022-01-20,NA,"Hyde","North Carolina"
"Maryland",2022-02-02,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98165","49.58","-57.92",2022-01-18,"Rocky Harbour","Division No. 9","Newfoundland and Labrador"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96387","44.76","-63.3",2022-01-23,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98165","49.58","-57.92",2022-01-18,"Rocky Harbour","Division No. 9","Newfoundland and Labrador"
"Maryland",2022-02-02,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"RUS","Russia","Europe","ob_96177","55.724365","37.595231",2022-01-22,"109","Western","Moscow City"
"Indiana",2022-02-07,"RUS","Russia","Europe","ob_96177","55.724365","37.595231",2022-01-22,"109","Western","Moscow City"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_96387","44.76","-63.3",2022-01-23,"Halifax","Halifax","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Indiana",2022-02-07,"RUS","Russia","Europe","ob_96561","45.196136","41.505517",2022-01-31,"RUS.65.13.1_1","Izobil'nenskiy rayon","Stavropol'"
"Indiana",2022-02-07,"RUS","Russia","Europe","ob_96565","45.402999","41.521164",2022-01-31,"RUS.65.13.1_1","Izobil'nenskiy rayon","Stavropol'"
"Indiana",2022-02-07,"RUS","Russia","Europe","ob_96566","45.19107","41.504423",2022-02-01,"RUS.65.13.1_1","Izobil'nenskiy rayon","Stavropol'"
"Indiana",2022-02-07,"USA","United States of America","Americas","ob_96626","35.393","-76.328",2022-01-20,NA,"Hyde","North Carolina"
"Indiana",2022-02-07,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Indiana",2022-02-07,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Indiana",2022-02-07,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_97248","44.9878","-64.1379",2022-02-02,"Windsor","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_96387","44.76","-63.3",2022-01-23,"Halifax","Halifax","Nova Scotia"
"Indiana",2022-02-07,"USA","United States of America","Americas","ob_97455","39.231","-76.084",2022-02-02,NA,"Kent","Maryland"
"Indiana",2022-02-07,"USA","United States of America","Americas","ob_96626","35.393","-76.328",2022-01-20,NA,"Hyde","North Carolina"
"Indiana",2022-02-07,"USA","United States of America","Americas","ob_96627","35.145","-76.758",2022-01-20,NA,"Pamlico","North Carolina"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98159","49.31","-123.15",2022-02-03,"Vancouver","Greater Vancouver","British Columbia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98165","49.58","-57.92",2022-01-18,"Rocky Harbour","Division No. 9","Newfoundland and Labrador"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_96414","45.04","-64.63",2022-01-28,"Kings, Subd. A","Kings","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_97248","44.9878","-64.1379",2022-02-02,"Windsor","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_96386","44.68","-63.25",2022-01-12,"Halifax","Halifax","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98162","46.34","-63.23",2022-01-22,"Miltonvale Park","Queens","Prince Edward Island"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_98166","45.03","-64.2",2022-01-26,"West Hants","Hants","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_99143","46.18","-59.95",2022-01-31,"Cape Breton","Cape Breton","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_99169","45.59","-62.38",2022-02-01,"Pictou, Subd. C","Pictou","Nova Scotia"
"Indiana",2022-02-07,"CAN","Canada","Americas","ob_99169","45.59","-62.38",2022-02-01,"Pictou, Subd. C","Pictou","Nova Scotia"
